id,group,page,converted
19934,treatment,new page,no
12215,control,old page,no
12170,control,old page,no
12451,control,old page,no
19105,treatment,new page,yes
12193,control,old page,no
13290,control,old page,yes
20825,treatment,new page,no
12929,control,old page,no
12935,control,old page,no
21757,treatment,new page,no
11895,control,old page,no
12145,control,old page,no
21193,treatment,new page,yes
21961,treatment,new page,no
12172,control,old page,no
12102,control,old page,no
21447,treatment,new page,no
12456,control,old page,no
12309,control,old page,no
19706,treatment,new page,no
12602,control,old page,no
21834,treatment,new page,no
19809,treatment,new page,yes
11917,control,old page,no
13246,control,old page,no
11947,control,old page,yes
13126,control,old page,no
12847,control,old page,no
12168,control,old page,no
19868,treatment,new page,no
22248,treatment,new page,no
12489,control,old page,no
12163,control,old page,no
12978,control,old page,no
11882,control,old page,no
20765,treatment,new page,no
12221,control,old page,yes
21002,treatment,new page,no
12415,control,old page,no
12270,control,old page,no
22004,treatment,new page,no
21478,treatment,new page,no
20321,treatment,new page,no
19873,treatment,new page,no
21788,treatment,new page,no
12600,control,old page,no
13233,control,old page,no
21668,treatment,new page,no
13102,control,old page,yes
12730,control,old page,no
22320,treatment,new page,no
20995,treatment,new page,yes
12845,control,old page,no
13147,control,old page,no
12610,control,old page,no
19237,treatment,new page,no
13435,control,old page,no
13368,control,old page,no
20281,treatment,new page,no
12186,control,old page,no
20671,treatment,new page,no
20493,treatment,new page,no
19287,treatment,new page,yes
19386,treatment,new page,no
12842,control,old page,no
12873,control,old page,yes
20465,treatment,new page,no
20983,treatment,new page,no
21072,treatment,new page,no
19107,treatment,new page,no
12631,control,old page,no
21503,treatment,new page,no
21804,treatment,new page,no
13322,control,old page,no
20174,treatment,new page,no
19327,treatment,new page,no
12971,control,old page,no
21735,treatment,new page,no
13454,control,old page,no
19628,treatment,new page,no
20229,treatment,new page,no
13199,control,old page,no
22110,treatment,new page,no
21208,treatment,new page,no
20126,treatment,new page,yes
19078,treatment,new page,no
12855,control,old page,no
11902,control,old page,no
13094,control,old page,no
13294,control,old page,no
12251,control,old page,no
13321,control,old page,no
12226,control,old page,no
21141,treatment,new page,no
12211,control,old page,no
22451,treatment,new page,no
21957,treatment,new page,no
12202,control,old page,yes
19055,treatment,new page,no
22027,treatment,new page,no
20181,treatment,new page,no
12726,control,old page,no
12271,control,old page,no
13024,control,old page,no
12814,control,old page,no
13405,control,old page,no
12459,control,old page,no
12559,control,old page,no
22100,treatment,new page,no
13066,control,old page,no
13283,control,old page,yes
21890,treatment,new page,no
19825,treatment,new page,no
12152,control,old page,no
21438,treatment,new page,no
20188,treatment,new page,no
13061,control,old page,no
20656,treatment,new page,yes
12878,control,old page,no
21519,treatment,new page,yes
21376,treatment,new page,no
12208,control,old page,no
12838,control,old page,no
20571,treatment,new page,no
20329,treatment,new page,no
22413,treatment,new page,no
20777,treatment,new page,no
12539,control,old page,no
21868,treatment,new page,no
12116,control,old page,no
12263,control,old page,no
13265,control,old page,no
12434,control,old page,no
12436,control,old page,no
21640,treatment,new page,no
20218,treatment,new page,no
20159,treatment,new page,yes
20576,treatment,new page,no
13360,control,old page,no
12983,control,old page,no
12468,control,old page,no
20865,treatment,new page,no
21083,treatment,new page,no
21177,treatment,new page,no
11993,control,old page,yes
11947,control,old page,yes
20873,treatment,new page,no
12812,control,old page,no
13153,control,old page,no
21067,treatment,new page,no
20361,treatment,new page,no
13035,control,old page,no
20965,treatment,new page,no
21744,treatment,new page,no
21988,treatment,new page,yes
21657,treatment,new page,no
19316,treatment,new page,yes
22244,treatment,new page,no
11951,control,old page,no
21617,treatment,new page,no
12486,control,old page,no
12172,control,old page,no
12712,control,old page,no
13295,control,old page,no
21204,treatment,new page,no
22133,treatment,new page,no
22254,treatment,new page,no
13095,control,old page,yes
12882,control,old page,no
13308,control,old page,no
12157,control,old page,no
12149,control,old page,no
13254,control,old page,no
21685,treatment,new page,no
12021,control,old page,no
11932,control,old page,no
21923,treatment,new page,yes
20964,treatment,new page,yes
20507,treatment,new page,no
12884,control,old page,no
12687,control,old page,no
19405,treatment,new page,no
12505,control,old page,no
12242,control,old page,no
11907,control,old page,no
12472,control,old page,no
22442,treatment,new page,no
11893,control,old page,no
12200,control,old page,no
22349,treatment,new page,no
12541,control,old page,no
21124,treatment,new page,yes
12343,control,old page,no
21313,treatment,new page,no
12080,control,old page,no
22310,treatment,new page,no
21808,treatment,new page,no
19212,treatment,new page,no
20910,treatment,new page,no
12067,control,old page,no
12303,control,old page,no
12005,control,old page,no
12460,control,old page,no
13089,control,old page,no
12202,control,old page,no
20664,treatment,new page,no
12104,control,old page,yes
12632,control,old page,no
12396,control,old page,no
21051,treatment,new page,no
13376,control,old page,no
12865,control,old page,no
19144,treatment,new page,no
12431,control,old page,no
19500,treatment,new page,no
20419,treatment,new page,no
12158,control,old page,yes
22319,treatment,new page,no
18926,treatment,new page,no
21469,treatment,new page,yes
12592,control,old page,yes
12282,control,old page,no
12408,control,old page,no
20088,treatment,new page,yes
19843,treatment,new page,no
19623,treatment,new page,no
12779,control,old page,yes
11929,control,old page,no
12774,control,old page,no
12413,control,old page,no
13373,control,old page,no
12708,control,old page,no
20154,treatment,new page,no
13083,control,old page,no
12549,control,old page,no
12199,control,old page,no
19842,treatment,new page,no
12660,control,old page,no
12001,control,old page,no
13445,control,old page,no
13455,control,old page,no
13247,control,old page,no
19547,treatment,new page,yes
12140,control,old page,no
12370,control,old page,no
12123,control,old page,no
20675,treatment,new page,no
22252,treatment,new page,no
20859,treatment,new page,no
19684,treatment,new page,yes
13036,control,old page,no
13269,control,old page,no
12293,control,old page,no
12919,control,old page,no
21209,treatment,new page,no
13265,control,old page,no
21481,treatment,new page,no
13365,control,old page,no
12105,control,old page,no
21153,treatment,new page,no
22315,treatment,new page,no
12934,control,old page,yes
20786,treatment,new page,yes
12608,control,old page,no
12443,control,old page,no
11880,control,old page,no
12246,control,old page,no
19726,treatment,new page,yes
20057,treatment,new page,no
20108,treatment,new page,yes
21437,treatment,new page,no
11987,control,old page,yes
13077,control,old page,no
12926,control,old page,no
12955,control,old page,no
22304,treatment,new page,no
13065,control,old page,no
11925,control,old page,no
12942,control,old page,no
19665,treatment,new page,yes
12043,control,old page,yes
13369,control,old page,no
21223,treatment,new page,no
21212,treatment,new page,yes
21035,treatment,new page,no
19301,treatment,new page,no
19891,treatment,new page,no
19694,treatment,new page,yes
19245,treatment,new page,no
19687,treatment,new page,no
21001,treatment,new page,no
20263,treatment,new page,no
20544,treatment,new page,no
13372,control,old page,no
12905,control,old page,no
19794,treatment,new page,no
11909,control,old page,no
20781,treatment,new page,no
22285,treatment,new page,no
20478,treatment,new page,no
22097,treatment,new page,no
13252,control,old page,no
12222,control,old page,no
21652,treatment,new page,no
21671,treatment,new page,no
12097,control,old page,no
20182,treatment,new page,no
12009,control,old page,no
20310,treatment,new page,no
12886,control,old page,no
20885,treatment,new page,no
12723,control,old page,yes
19036,treatment,new page,no
20284,treatment,new page,no
21956,treatment,new page,no
19239,treatment,new page,no
13162,control,old page,no
18946,treatment,new page,no
12223,control,old page,no
12520,control,old page,no
19521,treatment,new page,no
20387,treatment,new page,no
13093,control,old page,no
13207,control,old page,no
12625,control,old page,no
21898,treatment,new page,no
21666,treatment,new page,no
12041,control,old page,no
20908,treatment,new page,yes
12328,control,old page,no
13110,control,old page,no
11939,control,old page,no
11983,control,old page,yes
19591,treatment,new page,no
21651,treatment,new page,no
18908,treatment,new page,no
20742,treatment,new page,no
12982,control,old page,no
22427,treatment,new page,no
21127,treatment,new page,yes
21954,treatment,new page,no
13447,control,old page,yes
12164,control,old page,no
20785,treatment,new page,no
12711,control,old page,no
19076,treatment,new page,no
20654,treatment,new page,no
19232,treatment,new page,no
13384,control,old page,no
19797,treatment,new page,no
12166,control,old page,no
12169,control,old page,no
21921,treatment,new page,no
21506,treatment,new page,no
12410,control,old page,no
13288,control,old page,no
13134,control,old page,no
21423,treatment,new page,no
12594,control,old page,yes
13292,control,old page,no
13335,control,old page,no
22340,treatment,new page,no
13408,control,old page,no
12917,control,old page,no
20711,treatment,new page,no
19372,treatment,new page,no
12173,control,old page,no
13031,control,old page,no
12562,control,old page,no
12109,control,old page,yes
20685,treatment,new page,no
19246,treatment,new page,no
21677,treatment,new page,yes
20300,treatment,new page,no
21421,treatment,new page,no
12869,control,old page,yes
13040,control,old page,no
13443,control,old page,no
13174,control,old page,no
20412,treatment,new page,no
12229,control,old page,no
20878,treatment,new page,no
22265,treatment,new page,no
11998,control,old page,no
19198,treatment,new page,yes
13330,control,old page,no
21635,treatment,new page,yes
21569,treatment,new page,no
13091,control,old page,no
20514,treatment,new page,no
12423,control,old page,no
12583,control,old page,no
19567,treatment,new page,yes
12264,control,old page,no
13103,control,old page,no
19930,treatment,new page,yes
12871,control,old page,no
20512,treatment,new page,no
11939,control,old page,no
12135,control,old page,yes
19927,treatment,new page,no
20620,treatment,new page,yes
12615,control,old page,no
13052,control,old page,no
12978,control,old page,no
20006,treatment,new page,no
20668,treatment,new page,no
13302,control,old page,no
11911,control,old page,yes
19466,treatment,new page,no
21116,treatment,new page,no
13214,control,old page,yes
13142,control,old page,yes
19551,treatment,new page,no
21467,treatment,new page,no
22429,treatment,new page,no
21297,treatment,new page,no
12685,control,old page,no
12517,control,old page,no
12969,control,old page,yes
12937,control,old page,no
13106,control,old page,yes
20936,treatment,new page,no
21517,treatment,new page,no
12952,control,old page,no
20889,treatment,new page,no
12427,control,old page,yes
12596,control,old page,no
11924,control,old page,no
20051,treatment,new page,no
12962,control,old page,no
12792,control,old page,no
18962,treatment,new page,no
12980,control,old page,no
20266,treatment,new page,yes
12555,control,old page,yes
21595,treatment,new page,no
12277,control,old page,yes
19004,treatment,new page,no
21055,treatment,new page,no
21160,treatment,new page,no
20026,treatment,new page,yes
22234,treatment,new page,yes
21691,treatment,new page,yes
20388,treatment,new page,no
12068,control,old page,no
12736,control,old page,no
12015,control,old page,no
12137,control,old page,no
21125,treatment,new page,no
11962,control,old page,no
19298,treatment,new page,no
21761,treatment,new page,yes
19179,treatment,new page,no
12647,control,old page,no
22000,treatment,new page,yes
20317,treatment,new page,no
12578,control,old page,no
21894,treatment,new page,no
20892,treatment,new page,yes
13098,control,old page,no
12900,control,old page,no
13273,control,old page,no
20693,treatment,new page,no
21529,treatment,new page,no
22016,treatment,new page,no
22060,treatment,new page,no
13304,control,old page,yes
20551,treatment,new page,yes
19218,treatment,new page,no
20935,treatment,new page,no
13107,control,old page,no
12122,control,old page,no
12017,control,old page,yes
12232,control,old page,yes
21803,treatment,new page,no
11896,control,old page,no
22287,treatment,new page,no
20220,treatment,new page,no
12998,control,old page,no
12611,control,old page,no
13120,control,old page,no
19792,treatment,new page,no
12025,control,old page,no
20745,treatment,new page,no
19120,treatment,new page,yes
12960,control,old page,no
12363,control,old page,no
12870,control,old page,no
19098,treatment,new page,no
12954,control,old page,no
20421,treatment,new page,no
12352,control,old page,no
12101,control,old page,no
12290,control,old page,no
19883,treatment,new page,yes
21069,treatment,new page,no
12918,control,old page,no
21604,treatment,new page,no
12636,control,old page,no
21566,treatment,new page,yes
13092,control,old page,no
13062,control,old page,no
12067,control,old page,no
19569,treatment,new page,yes
19754,treatment,new page,yes
13116,control,old page,no
12333,control,old page,no
21077,treatment,new page,no
21864,treatment,new page,no
19021,treatment,new page,no
20961,treatment,new page,no
19461,treatment,new page,yes
13297,control,old page,no
12295,control,old page,no
20269,treatment,new page,yes
13381,control,old page,no
12506,control,old page,yes
12773,control,old page,no
12267,control,old page,no
19879,treatment,new page,no
21318,treatment,new page,no
20237,treatment,new page,no
22393,treatment,new page,no
20957,treatment,new page,no
20528,treatment,new page,no
11879,control,old page,no
22167,treatment,new page,no
13046,control,old page,no
13356,control,old page,no
20109,treatment,new page,yes
12473,control,old page,no
19727,treatment,new page,yes
13392,control,old page,yes
21258,treatment,new page,no
19449,treatment,new page,yes
12124,control,old page,no
13202,control,old page,no
12298,control,old page,no
13004,control,old page,yes
22128,treatment,new page,no
13384,control,old page,no
12171,control,old page,no
12208,control,old page,yes
20653,treatment,new page,no
22082,treatment,new page,no
12824,control,old page,no
19755,treatment,new page,yes
21426,treatment,new page,no
21967,treatment,new page,no
13259,control,old page,yes
20846,treatment,new page,no
21514,treatment,new page,yes
13250,control,old page,yes
20915,treatment,new page,no
12073,control,old page,no
12981,control,old page,no
12936,control,old page,no
20796,treatment,new page,yes
22216,treatment,new page,no
12854,control,old page,no
12448,control,old page,no
20779,treatment,new page,yes
12605,control,old page,no
12940,control,old page,no
13294,control,old page,no
12426,control,old page,yes
20223,treatment,new page,yes
13418,control,old page,no
19171,treatment,new page,no
22398,treatment,new page,no
20834,treatment,new page,yes
12221,control,old page,no
20485,treatment,new page,no
12918,control,old page,yes
20068,treatment,new page,no
21624,treatment,new page,no
21928,treatment,new page,no
19419,treatment,new page,no
22112,treatment,new page,no
12859,control,old page,no
19416,treatment,new page,no
20951,treatment,new page,no
19603,treatment,new page,yes
12218,control,old page,no
12406,control,old page,no
22270,treatment,new page,no
20488,treatment,new page,yes
19557,treatment,new page,no
21731,treatment,new page,no
12857,control,old page,no
13191,control,old page,yes
20510,treatment,new page,no
21724,treatment,new page,no
20236,treatment,new page,no
19997,treatment,new page,no
21974,treatment,new page,yes
13363,control,old page,no
12615,control,old page,yes
13391,control,old page,no
22305,treatment,new page,no
21605,treatment,new page,no
21939,treatment,new page,yes
22307,treatment,new page,no
21013,treatment,new page,no
13253,control,old page,no
19344,treatment,new page,no
12961,control,old page,no
13070,control,old page,no
22291,treatment,new page,no
13010,control,old page,no
18895,treatment,new page,no
12715,control,old page,no
20870,treatment,new page,no
19334,treatment,new page,no
12683,control,old page,no
13087,control,old page,no
21442,treatment,new page,no
21878,treatment,new page,no
21360,treatment,new page,no
12310,control,old page,no
11917,control,old page,no
13076,control,old page,no
19530,treatment,new page,no
13453,control,old page,no
20718,treatment,new page,no
12037,control,old page,no
11923,control,old page,no
13241,control,old page,no
20674,treatment,new page,no
22324,treatment,new page,no
13161,control,old page,yes
20323,treatment,new page,no
12648,control,old page,no
20827,treatment,new page,no
12230,control,old page,no
21303,treatment,new page,yes
12209,control,old page,no
13378,control,old page,no
22162,treatment,new page,yes
13120,control,old page,no
12758,control,old page,no
12036,control,old page,no
12081,control,old page,no
19510,treatment,new page,no
12493,control,old page,no
12687,control,old page,no
13435,control,old page,no
20768,treatment,new page,no
19284,treatment,new page,no
13041,control,old page,no
20924,treatment,new page,no
11956,control,old page,no
13267,control,old page,no
12677,control,old page,no
12539,control,old page,no
11970,control,old page,no
12462,control,old page,no
20944,treatment,new page,no
12788,control,old page,yes
12706,control,old page,no
12385,control,old page,no
13082,control,old page,no
12968,control,old page,no
20927,treatment,new page,no
12193,control,old page,no
12487,control,old page,no
12869,control,old page,yes
12807,control,old page,no
20309,treatment,new page,no
12669,control,old page,no
20985,treatment,new page,no
12424,control,old page,no
12916,control,old page,no
20925,treatment,new page,no
21895,treatment,new page,no
19786,treatment,new page,no
12771,control,old page,no
20529,treatment,new page,no
12877,control,old page,no
19676,treatment,new page,no
12146,control,old page,no
12453,control,old page,yes
21739,treatment,new page,no
12486,control,old page,no
12837,control,old page,yes
13380,control,old page,no
19672,treatment,new page,no
21341,treatment,new page,yes
12836,control,old page,no
20369,treatment,new page,no
13450,control,old page,no
22221,treatment,new page,no
12167,control,old page,no
12523,control,old page,no
21052,treatment,new page,no
12452,control,old page,no
11957,control,old page,no
12890,control,old page,no
13176,control,old page,no
12134,control,old page,no
20475,treatment,new page,yes
22288,treatment,new page,no
21952,treatment,new page,no
21729,treatment,new page,no
22418,treatment,new page,yes
22325,treatment,new page,no
22283,treatment,new page,no
13383,control,old page,no
12833,control,old page,no
12050,control,old page,no
12037,control,old page,no
20211,treatment,new page,no
13389,control,old page,no
18948,treatment,new page,no
12617,control,old page,no
12630,control,old page,no
13204,control,old page,no
12269,control,old page,yes
19026,treatment,new page,no
13395,control,old page,no
22391,treatment,new page,yes
12049,control,old page,no
21333,treatment,new page,yes
19248,treatment,new page,no
13131,control,old page,no
13375,control,old page,yes
19655,treatment,new page,no
13236,control,old page,no
18877,treatment,new page,no
13258,control,old page,no
12224,control,old page,yes
19018,treatment,new page,yes
12438,control,old page,no
21733,treatment,new page,no
22201,treatment,new page,no
11974,control,old page,yes
20666,treatment,new page,no
20616,treatment,new page,no
12576,control,old page,yes
21538,treatment,new page,yes
12985,control,old page,no
13122,control,old page,no
12110,control,old page,no
21904,treatment,new page,yes
13285,control,old page,no
13396,control,old page,no
12901,control,old page,no
21926,treatment,new page,no
20461,treatment,new page,no
13431,control,old page,no
12721,control,old page,no
19306,treatment,new page,yes
11948,control,old page,no
22365,treatment,new page,yes
13423,control,old page,no
12502,control,old page,no
19967,treatment,new page,no
13320,control,old page,no
12420,control,old page,no
20811,treatment,new page,no
22440,treatment,new page,yes
12142,control,old page,yes
12273,control,old page,no
12868,control,old page,no
12556,control,old page,no
12166,control,old page,no
12421,control,old page,no
20887,treatment,new page,no
20854,treatment,new page,yes
12392,control,old page,no
20775,treatment,new page,no
13185,control,old page,no
20222,treatment,new page,no
13051,control,old page,no
12739,control,old page,no
12487,control,old page,no
12817,control,old page,no
12382,control,old page,no
20405,treatment,new page,no
12393,control,old page,yes
11995,control,old page,no
21820,treatment,new page,no
12509,control,old page,no
13312,control,old page,no
13321,control,old page,no
12833,control,old page,no
12048,control,old page,no
12189,control,old page,yes
20558,treatment,new page,yes
21272,treatment,new page,yes
12076,control,old page,no
12440,control,old page,yes
20252,treatment,new page,no
12065,control,old page,no
22266,treatment,new page,no
22185,treatment,new page,no
12195,control,old page,no
11941,control,old page,no
13262,control,old page,no
18896,treatment,new page,no
20288,treatment,new page,no
21696,treatment,new page,no
20774,treatment,new page,no
13066,control,old page,no
20638,treatment,new page,yes
21443,treatment,new page,no
12995,control,old page,no
12220,control,old page,no
21278,treatment,new page,no
21872,treatment,new page,no
13015,control,old page,no
12742,control,old page,no
11892,control,old page,no
19905,treatment,new page,no
12111,control,old page,no
12861,control,old page,no
12732,control,old page,no
12592,control,old page,no
13309,control,old page,no
21201,treatment,new page,no
22079,treatment,new page,no
13064,control,old page,yes
13147,control,old page,no
13098,control,old page,no
12103,control,old page,no
12784,control,old page,no
21972,treatment,new page,no
12883,control,old page,no
13389,control,old page,no
12550,control,old page,no
21533,treatment,new page,no
11949,control,old page,no
13123,control,old page,no
13110,control,old page,no
12272,control,old page,no
13011,control,old page,no
11962,control,old page,no
22181,treatment,new page,no
12007,control,old page,no
20704,treatment,new page,no
12384,control,old page,yes
20370,treatment,new page,no
20624,treatment,new page,no
21061,treatment,new page,no
18936,treatment,new page,no
13179,control,old page,no
12301,control,old page,no
22276,treatment,new page,no
19308,treatment,new page,yes
12829,control,old page,no
21615,treatment,new page,no
19297,treatment,new page,no
11984,control,old page,no
13379,control,old page,no
12043,control,old page,no
19741,treatment,new page,no
20645,treatment,new page,no
12737,control,old page,no
11883,control,old page,no
13317,control,old page,no
12787,control,old page,no
13006,control,old page,no
19733,treatment,new page,no
19875,treatment,new page,no
21771,treatment,new page,no
19127,treatment,new page,no
21509,treatment,new page,no
12983,control,old page,no
12568,control,old page,yes
21906,treatment,new page,no
21550,treatment,new page,no
19095,treatment,new page,yes
12074,control,old page,no
20815,treatment,new page,no
19046,treatment,new page,no
12239,control,old page,no
21044,treatment,new page,no
20692,treatment,new page,no
19650,treatment,new page,no
21707,treatment,new page,no
21451,treatment,new page,yes
21884,treatment,new page,no
13372,control,old page,no
13063,control,old page,yes
12170,control,old page,no
19791,treatment,new page,no
11919,control,old page,no
12176,control,old page,yes
12148,control,old page,no
12813,control,old page,no
18892,treatment,new page,yes
12898,control,old page,no
19224,treatment,new page,no
13032,control,old page,no
12893,control,old page,no
21062,treatment,new page,no
18882,treatment,new page,no
13393,control,old page,no
22268,treatment,new page,no
12804,control,old page,no
12879,control,old page,no
20721,treatment,new page,no
12286,control,old page,no
13248,control,old page,no
21084,treatment,new page,no
12240,control,old page,no
21126,treatment,new page,no
12908,control,old page,no
21169,treatment,new page,yes
20626,treatment,new page,no
19872,treatment,new page,no
20789,treatment,new page,no
21684,treatment,new page,yes
12891,control,old page,no
19459,treatment,new page,yes
19542,treatment,new page,no
19544,treatment,new page,no
12228,control,old page,yes
20611,treatment,new page,yes
12993,control,old page,no
19545,treatment,new page,no
21372,treatment,new page,no
13132,control,old page,no
13301,control,old page,no
13156,control,old page,no
21265,treatment,new page,no
19191,treatment,new page,no
12515,control,old page,yes
20092,treatment,new page,no
19669,treatment,new page,no
20374,treatment,new page,no
21568,treatment,new page,yes
12771,control,old page,no
19048,treatment,new page,no
19184,treatment,new page,no
12633,control,old page,no
22313,treatment,new page,no
12058,control,old page,no
18913,treatment,new page,no
11923,control,old page,no
19734,treatment,new page,no
22188,treatment,new page,no
19109,treatment,new page,no
19130,treatment,new page,no
13010,control,old page,no
19091,treatment,new page,yes
21256,treatment,new page,no
12668,control,old page,no
20952,treatment,new page,no
20115,treatment,new page,no
20764,treatment,new page,no
21850,treatment,new page,no
13177,control,old page,yes
13247,control,old page,no
21871,treatment,new page,no
13306,control,old page,no
13407,control,old page,no
22071,treatment,new page,no
20384,treatment,new page,no
12483,control,old page,no
20716,treatment,new page,yes
21698,treatment,new page,no
12533,control,old page,no
21156,treatment,new page,no
12747,control,old page,no
12885,control,old page,no
19470,treatment,new page,no
13260,control,old page,no
12405,control,old page,no
21455,treatment,new page,no
21176,treatment,new page,no
22295,treatment,new page,yes
12378,control,old page,no
11915,control,old page,no
12330,control,old page,yes
12859,control,old page,no
12725,control,old page,yes
13109,control,old page,no
22417,treatment,new page,no
12750,control,old page,no
20541,treatment,new page,no
19379,treatment,new page,no
21248,treatment,new page,no
12554,control,old page,no
20818,treatment,new page,no
20523,treatment,new page,no
20979,treatment,new page,no
12531,control,old page,no
12764,control,old page,no
22412,treatment,new page,no
11971,control,old page,no
12020,control,old page,yes
20331,treatment,new page,no
12675,control,old page,no
12920,control,old page,no
12458,control,old page,no
21553,treatment,new page,no
20451,treatment,new page,no
12338,control,old page,no
12143,control,old page,no
12835,control,old page,no
12988,control,old page,no
19041,treatment,new page,no
12381,control,old page,no
21976,treatment,new page,no
12942,control,old page,no
11923,control,old page,no
13017,control,old page,no
11885,control,old page,no
22119,treatment,new page,no
12583,control,old page,no
13307,control,old page,no
19846,treatment,new page,yes
20649,treatment,new page,no
13024,control,old page,no
13327,control,old page,no
19437,treatment,new page,no
12634,control,old page,no
13003,control,old page,no
21475,treatment,new page,no
18951,treatment,new page,no
12025,control,old page,no
12692,control,old page,no
19564,treatment,new page,yes
12791,control,old page,no
11893,control,old page,no
12480,control,old page,no
18960,treatment,new page,no
19779,treatment,new page,yes
21692,treatment,new page,no
19658,treatment,new page,no
21975,treatment,new page,no
12839,control,old page,no
20241,treatment,new page,no
11969,control,old page,no
20240,treatment,new page,no
13007,control,old page,no
11938,control,old page,no
13341,control,old page,no
12335,control,old page,no
12275,control,old page,no
20896,treatment,new page,no
19645,treatment,new page,no
22342,treatment,new page,yes
21273,treatment,new page,yes
12991,control,old page,no
12300,control,old page,no
12524,control,old page,no
12863,control,old page,no
22250,treatment,new page,no
20906,treatment,new page,no
19851,treatment,new page,no
12126,control,old page,no
13011,control,old page,yes
12545,control,old page,yes
20644,treatment,new page,no
19748,treatment,new page,no
12599,control,old page,no
12149,control,old page,no
12951,control,old page,no
22366,treatment,new page,yes
21662,treatment,new page,yes
21934,treatment,new page,no
21856,treatment,new page,yes
12194,control,old page,yes
20081,treatment,new page,yes
13143,control,old page,no
20278,treatment,new page,no
12778,control,old page,no
13416,control,old page,no
22415,treatment,new page,no
12738,control,old page,yes
12914,control,old page,no
12046,control,old page,no
19070,treatment,new page,no
22178,treatment,new page,no
20463,treatment,new page,no
12958,control,old page,yes
22357,treatment,new page,no
12502,control,old page,no
12295,control,old page,no
12264,control,old page,no
13192,control,old page,no
21486,treatment,new page,yes
12865,control,old page,no
12674,control,old page,no
21113,treatment,new page,no
20015,treatment,new page,no
12736,control,old page,no
19986,treatment,new page,no
12188,control,old page,no
13300,control,old page,no
21900,treatment,new page,yes
21504,treatment,new page,no
19717,treatment,new page,no
20442,treatment,new page,no
20880,treatment,new page,no
13141,control,old page,yes
13206,control,old page,no
13449,control,old page,no
12557,control,old page,no
20992,treatment,new page,no
11922,control,old page,yes
13338,control,old page,no
21681,treatment,new page,no
21463,treatment,new page,no
13413,control,old page,no
21787,treatment,new page,no
21584,treatment,new page,no
20881,treatment,new page,no
12664,control,old page,no
19380,treatment,new page,no
19982,treatment,new page,no
20589,treatment,new page,no
13137,control,old page,no
19280,treatment,new page,yes
19747,treatment,new page,yes
20630,treatment,new page,yes
21102,treatment,new page,no
12671,control,old page,no
22297,treatment,new page,no
21366,treatment,new page,yes
19394,treatment,new page,no
13298,control,old page,no
19102,treatment,new page,no
12857,control,old page,no
12839,control,old page,no
21857,treatment,new page,no
20893,treatment,new page,no
12318,control,old page,no
11958,control,old page,no
12888,control,old page,no
20302,treatment,new page,no
19164,treatment,new page,no
11961,control,old page,no
22186,treatment,new page,no
13236,control,old page,yes
20667,treatment,new page,no
22327,treatment,new page,no
13100,control,old page,no
20299,treatment,new page,no
13096,control,old page,no
20435,treatment,new page,yes
20040,treatment,new page,no
21646,treatment,new page,yes
22272,treatment,new page,no
18992,treatment,new page,yes
21452,treatment,new page,no
13384,control,old page,no
19633,treatment,new page,no
13259,control,old page,yes
12288,control,old page,no
19408,treatment,new page,no
13242,control,old page,no
12200,control,old page,no
12217,control,old page,no
21530,treatment,new page,no
11945,control,old page,no
18998,treatment,new page,yes
19852,treatment,new page,no
12474,control,old page,no
18888,treatment,new page,yes
13260,control,old page,no
12120,control,old page,no
12435,control,old page,no
22281,treatment,new page,no
21877,treatment,new page,no
13154,control,old page,no
19122,treatment,new page,no
13202,control,old page,yes
12513,control,old page,no
13362,control,old page,yes
19326,treatment,new page,no
18922,treatment,new page,no
12925,control,old page,no
22129,treatment,new page,no
13142,control,old page,no
20306,treatment,new page,no
13421,control,old page,no
13211,control,old page,no
22332,treatment,new page,yes
20460,treatment,new page,no
12124,control,old page,no
12929,control,old page,yes
21070,treatment,new page,yes
12965,control,old page,no
12504,control,old page,no
21173,treatment,new page,no
20532,treatment,new page,no
12037,control,old page,no
13164,control,old page,no
13441,control,old page,no
13309,control,old page,no
13428,control,old page,yes
13313,control,old page,no
19183,treatment,new page,no
21058,treatment,new page,no
20597,treatment,new page,no
12790,control,old page,no
19719,treatment,new page,no
13072,control,old page,no
13342,control,old page,no
20841,treatment,new page,no
20543,treatment,new page,yes
20186,treatment,new page,no
12887,control,old page,no
20603,treatment,new page,no
12907,control,old page,no
12755,control,old page,no
21254,treatment,new page,no
22055,treatment,new page,yes
12355,control,old page,no
13067,control,old page,no
11977,control,old page,yes
13055,control,old page,no
22258,treatment,new page,no
12904,control,old page,no
22088,treatment,new page,no
13414,control,old page,no
19113,treatment,new page,yes
22092,treatment,new page,yes
12767,control,old page,no
13238,control,old page,no
19270,treatment,new page,no
20149,treatment,new page,no
12549,control,old page,no
21046,treatment,new page,no
21179,treatment,new page,no
12912,control,old page,no
12881,control,old page,no
13371,control,old page,no
22385,treatment,new page,yes
20689,treatment,new page,yes
13097,control,old page,no
12486,control,old page,yes
11973,control,old page,yes
19827,treatment,new page,no
21589,treatment,new page,no
13390,control,old page,no
13422,control,old page,no
18902,treatment,new page,no
12343,control,old page,no
12348,control,old page,no
20235,treatment,new page,yes
19616,treatment,new page,no
13419,control,old page,no
22196,treatment,new page,no
12786,control,old page,yes
12263,control,old page,yes
13173,control,old page,no
12234,control,old page,no
21280,treatment,new page,yes
20520,treatment,new page,no
12359,control,old page,no
13121,control,old page,no
20920,treatment,new page,no
